publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2022p680496,earthquake,2022-09-09T18:48:44.623Z,2022-09-09T18:52:54.409Z,176.0251312,-38.81932068,2.095170457,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,15,0.0884559378,63.25926208,0.4827349617,0
2022p680492,earthquake,2022-09-09T18:46:21.485Z,2022-09-09T18:53:30.055Z,176.0147552,-38.80764389,1.712110423,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,7,0.1279622018,77.34130859,0.37933864,0
2022p680485,earthquake,2022-09-09T18:42:54.761Z,2022-09-09T18:48:37.757Z,175.9984131,-38.80957413,2.193520712,5.28448534,MLv,,LOCSAT,confirmed,manual,iasp91,20,19,20,0.1092038155,59.71847534,0.1987287447,0.1848315181
2022p680482,earthquake,2022-09-09T18:41:00.469Z,2022-09-09T18:45:04.048Z,175.9851074,-38.79637909,2.285953141,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,30,13,0.1259561628,40.29278564,0.3769634352,0
2022p680474,earthquake,2022-09-09T18:36:36.050Z,2022-09-12T02:51:42.895Z,176.0004578,-38.78856659,4.231827311,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,22,109,0.1147581488,36.61799622,0.3888840635,0.1545587897
2022p680471,earthquake,2022-09-09T18:35:13.615Z,2022-09-09T18:49:50.331Z,176.0078583,-38.79897308,1.599154757,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,9,5,0.1385443658,85.09635925,0.333653148,0
2022p680462,earthquake,2022-09-09T18:30:16.018Z,2022-09-09T18:34:17.945Z,176.0039368,-38.80583954,2.711186476,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,55,0.1092330888,73.71806335,0.1824393872,0
2022p680432,earthquake,2022-09-09T18:14:25.628Z,2022-09-09T18:24:04.912Z,178.2690277,-38.39806747,2.817619,19.8688488,M,,LOCSAT,confirmed,manual,iasp91,29,21,19,0.03548294306,164.757637,0.6355303425,0
2022p680428,earthquake,2022-09-09T18:12:33.122Z,2022-09-09T18:19:04.936Z,176.0004272,-38.79691696,1.900372409,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,18,18,0.1179317981,38.56260681,0.2314790914,0.1679856909
2022p680421,earthquake,2022-09-09T18:08:46.236Z,2022-09-09T18:26:01.482Z,176.6024323,-39.98768234,1.160654141,34.78566742,M,,LOCSAT,confirmed,manual,iasp91,25,16,4,0.04592735693,72.6335907,0.4845141534,0
2022p680418,earthquake,2022-09-09T18:06:49.498Z,2022-09-09T18:41:43.797Z,170.3746033,-46.03744888,2.165816897,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,3,0.1483075917,193.7630997,0.5976594743,0
2022p680394,earthquake,2022-09-09T17:54:14.016Z,2022-09-09T18:00:29.637Z,176.9386749,-39.67990875,1.542117321,48.92012405,M,,LOCSAT,confirmed,manual,iasp91,20,14,6,0.04606406763,110.9071579,0.5443598665,0
2022p680361,earthquake,2022-09-09T17:36:34.686Z,2022-09-09T17:44:48.125Z,175.972168,-38.68942642,1.815353414,97.49234772,M,,LOCSAT,confirmed,manual,iasp91,22,20,6,0.3766429722,97.45162964,0.4671962223,0
2022p680285,earthquake,2022-09-09T16:56:08.391Z,2022-09-09T17:03:53.401Z,177.3560944,-39.52552795,2.456092155,20.32049751,M,,LOCSAT,confirmed,manual,iasp91,31,24,21,0.252653867,167.78759,0.3408263234,0
2022p680256,earthquake,2022-09-09T16:40:43.832Z,2022-09-09T16:51:15.960Z,177.3515472,-39.53612137,3.027335482,22.48060226,M,,LOCSAT,confirmed,manual,iasp91,33,26,55,0.2442055196,168.3172455,0.3056906009,0
2022p680245,earthquake,2022-09-09T16:34:41.182Z,2022-09-09T16:46:04.607Z,167.9770203,-44.43510437,2.20456063,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,11,2,0.2409320623,219.9772491,0.6372555319,0
2022p680237,earthquake,2022-09-09T16:30:19.766Z,2022-09-09T16:33:17.411Z,176.6500397,-39.95083618,1.136524501,30.39609528,M,,LOCSAT,confirmed,manual,iasp91,20,14,3,0.05099992454,67.69997406,0.2517707436,0
2022p680153,earthquake,2022-09-09T15:45:47.155Z,2022-09-09T16:53:44.880Z,177.10849,-39.5527916,1.808989629,21.4314003,M,,LOCSAT,confirmed,manual,iasp91,19,14,5,0.1079187021,198.845047,0.3081461029,0
2022p680107,earthquake,2022-09-09T15:21:03.427Z,2022-09-09T16:34:20.666Z,177.7005768,-39.04147339,1.815144513,17.35796356,M,,LOCSAT,confirmed,manual,iasp91,21,16,2,0.0287526045,192.1492424,0.3575659473,0
2022p680087,earthquake,2022-09-09T15:10:31.128Z,2022-09-09T16:54:07.733Z,174.3850861,-39.51924896,2.30603781,118.8996887,M,,LOCSAT,confirmed,manual,iasp91,18,13,2,0.3646176159,81.06610107,0.5958657461,0
2022p680022,earthquake,2022-09-09T14:36:04.469Z,2022-09-09T16:46:26.116Z,177.0277863,-37.06770325,2.291711024,164.3617706,M,,LOCSAT,confirmed,manual,iasp91,16,13,1,0.9129143357,293.3780365,0.423271235,0
2022p680018,earthquake,2022-09-09T14:33:52.946Z,2022-09-09T16:42:28.716Z,168.3399811,-44.2442627,1.852391414,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,2,0.3633974195,202.3079453,0.3914490912,0
2022p680007,earthquake,2022-09-09T14:27:43.609Z,2022-09-09T16:57:16.715Z,177.348114,-39.53083801,2.258431322,20.76683807,MLv,,LOCSAT,confirmed,manual,iasp91,28,19,16,0.2446189672,167.6231918,0.3290483731,0.1769411118
2022p680001,earthquake,2022-09-09T14:24:54.839Z,2022-09-09T16:38:15.918Z,174.2160187,-39.98023224,2.395334175,118.1623535,M,,LOCSAT,confirmed,manual,iasp91,28,22,16,0.5389666557,110.9259338,0.4715354697,0
2022p679996,earthquake,2022-09-09T14:21:52.563Z,2022-09-09T16:36:00.121Z,177.338623,-39.52280426,2.766344352,20.90565109,M,,LOCSAT,confirmed,manual,iasp91,25,20,36,0.2427704632,165.5631981,0.4861235692,0
2022p679994,earthquake,2022-09-09T14:21:20.520Z,2022-09-09T16:31:08.156Z,179.7050018,-37.88914871,2.691185511,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,12,2,1.023584127,308.0619812,0.5066129385,0
2022p679979,earthquake,2022-09-09T14:13:19.708Z,2022-09-09T17:19:08.844Z,174.8001862,-40.67576599,1.875238561,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,3,0.2027793825,150.2713213,0.8808227744,0.3791790971
2022p679976,earthquake,2022-09-09T14:11:12.411Z,2022-09-09T14:54:24.488Z,177.3417816,-39.52569962,2.932432913,22.00219727,M,,LOCSAT,confirmed,manual,iasp91,26,20,49,0.2432126254,166.2766495,0.2879184468,0
2022p679968,earthquake,2022-09-09T14:07:17.937Z,2022-09-09T17:09:35.070Z,177.3138733,-39.53217697,2.433379009,23.64056396,MLv,,LOCSAT,confirmed,manual,iasp91,20,15,19,0.2216819078,164.127388,0.5137032482,0.1894144301
2022p679967,earthquake,2022-09-09T14:06:21.689Z,2022-09-09T16:26:26.803Z,176.1256104,-38.32944107,1.857325429,124.8808899,M,,LOCSAT,confirmed,manual,iasp91,19,15,6,0.5529638529,114.645813,0.5447512148,0
2022p679939,earthquake,2022-09-09T13:51:29.060Z,2022-09-09T13:58:21.295Z,177.3455353,-39.53316116,2.102485793,21.67411804,M,,LOCSAT,confirmed,manual,iasp91,23,15,10,0.2417095304,182.1231041,0.2803775748,0
2022p679937,earthquake,2022-09-09T13:50:33.764Z,2022-09-09T17:02:29.296Z,175.0903931,-41.35077286,1.360729364,19.35006714,MLv,,LOCSAT,confirmed,manual,iasp91,24,15,7,0.1362134665,100.212616,0.3300152343,0.214722705
2022p679898,earthquake,2022-09-09T13:29:43.247Z,2022-09-09T16:21:14.706Z,177.339798,-39.53044891,2.313973349,21.5424633,M,,LOCSAT,confirmed,manual,iasp91,25,19,12,0.2393609285,183.9213371,0.2572139709,0
2022p679895,earthquake,2022-09-09T13:28:04.952Z,2022-09-09T14:56:47.177Z,177.3186798,-39.52223206,2.682751047,22.07674217,M,,LOCSAT,confirmed,manual,iasp91,29,23,32,0.2304682881,163.364254,0.461964747,0
2022p679892,earthquake,2022-09-09T13:26:46.304Z,2022-09-09T16:18:37.856Z,177.3074188,-39.52350998,2.470939616,22.5945549,M,,LOCSAT,confirmed,manual,iasp91,25,20,25,0.2227216959,162.330471,0.3897117459,0
2022p679795,earthquake,2022-09-09T12:34:51.041Z,2022-09-09T16:53:28.198Z,177.3953705,-37.05489731,2.286910702,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,13,5,0.7648624778,202.6864014,1.101934928,0.2083426422
2022p679770,earthquake,2022-09-09T12:21:47.422Z,2022-09-09T14:58:19.097Z,176.7324829,-39.8618927,1.18166188,28.92024994,M,,LOCSAT,confirmed,manual,iasp91,16,9,3,0.1299609244,90.73727417,0.160120556,0
2022p679732,earthquake,2022-09-09T12:01:24.440Z,2022-09-09T12:12:38.504Z,172.658493,-42.24752045,1.945472052,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,20,1,0.1030808538,51.92474365,0.404081325,0
2022p679703,earthquake,2022-09-09T11:45:45.816Z,2022-09-09T11:52:21.780Z,177.451416,-37.03503036,3.338935012,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,37,0.7665867805,188.9251709,1.05319207,0
2022p679696,earthquake,2022-09-09T11:42:24.713Z,2022-09-09T12:28:38.348Z,177.4935455,-37.02291107,4.296767968,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,38,36,96,0.7672358751,191.4064331,0.5553178026,0
2022p679681,earthquake,2022-09-09T11:34:20.806Z,2022-09-09T11:44:01.930Z,177.4658203,-37.04225922,2.570495406,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,10,0.7559064031,189.0075531,0.9662796431,0
2022p679677,earthquake,2022-09-09T11:32:15.137Z,2022-09-09T16:47:55.394Z,176.082077,-38.8078537,1.912121665,70.50964355,MLv,,LOCSAT,confirmed,manual,iasp91,25,18,11,0.2490143776,62.90044022,0.3179537726,0.173015288
2022p679556,earthquake,2022-09-09T10:27:39.803Z,2022-09-09T12:03:25.582Z,177.3449554,-39.53597641,1.936090296,20.63301659,M,,LOCSAT,confirmed,manual,iasp91,24,18,7,0.2398797423,199.859478,0.3838559553,0
2022p679541,earthquake,2022-09-09T10:19:29.328Z,2022-09-09T10:33:34.807Z,176.0777435,-40.91082382,1.396172799,17.63114357,M,,LOCSAT,confirmed,manual,iasp91,20,13,4,0.09387662262,126.4492416,0.2697201682,0
2022p679528,earthquake,2022-09-09T10:12:40.155Z,2022-09-09T12:20:38.752Z,177.3455811,-39.53780365,2.09256705,21.3923378,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,7,0.2393718958,200.1979637,0.4526781739,0.08132302252
2022p679521,earthquake,2022-09-09T10:08:55.342Z,2022-09-09T11:05:32.319Z,177.329834,-39.52350616,3.481968405,23.98382187,M,,LOCSAT,confirmed,manual,iasp91,32,24,18,0.2367602587,164.716404,0.4173476695,0
2022p679480,earthquake,2022-09-09T09:47:27.945Z,2022-09-09T09:55:23.971Z,177.36026,-39.53044891,3.302869315,22.7210083,MLv,,LOCSAT,confirmed,manual,iasp91,50,34,62,0.2528789937,168.46315,0.4077734662,0.1842616425
2022p679424,earthquake,2022-09-09T09:17:21.634Z,2022-09-09T09:34:17.568Z,175.4839325,-40.9811821,0.6503854078,19.7426815,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,5,0.08703171462,68.11196804,0.3790098106,0.3696003714
2022p679387,earthquake,2022-09-09T08:57:41.780Z,2022-09-09T09:33:30.681Z,175.289032,-38.7433548,3.002445754,193.5368042,MLv,,LOCSAT,confirmed,manual,iasp91,51,42,57,0.41005373,65.48263931,0.3787845672,0.3691874651
2022p679372,earthquake,2022-09-09T08:49:52.603Z,2022-09-09T08:52:47.284Z,176.3822937,-38.35822296,1.333725764,5,M,operator assigned,LOCSAT,preliminary,manual,iasp91,9,5,5,0.08374851942,239.5037537,1.039297125,0
2022p679370,earthquake,2022-09-09T08:48:40.802Z,2022-09-09T09:08:32.270Z,172.6177826,-41.6465416,1.19363984,60.01302338,MLv,,LOCSAT,confirmed,manual,iasp91,19,14,3,0.2444214374,94.75415039,0.318786362,0.7387725846
2022p679243,earthquake,2022-09-09T07:39:49.466Z,2022-09-09T08:02:46.757Z,179.1479797,-35.07019806,3.124279529,331.5905457,MLv,,LOCSAT,preliminary,manual,iasp91,13,10,1,2.89787817,347.9004974,0.5723211148,0
2022p679234,earthquake,2022-09-09T07:36:12.885Z,2022-09-09T07:53:11.146Z,174.8646851,-39.32717133,2.14502993,21.07498932,MLv,,LOCSAT,confirmed,manual,iasp91,30,20,12,0.2187162042,81.80220032,0.2996255987,0.2251440546
2022p679220,earthquake,2022-09-09T07:28:30.108Z,2022-09-09T07:32:17.407Z,172.6991425,-41.9375,1.26500758,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,1,0.2330035567,67.61532593,0.4706462628,0
2022p679205,earthquake,2022-09-09T07:20:46.332Z,2022-09-09T07:43:03.481Z,176.1435089,-39.16775131,1.362387072,43.1102562,MLv,,LOCSAT,confirmed,manual,iasp91,29,18,6,0.2713375986,112.0620499,0.3235514506,0.2166118364
2022p679194,earthquake,2022-09-09T07:14:34.036Z,2022-09-09T07:19:07.375Z,170.4187775,-44.12465286,1.632126647,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,7,0.2645974755,51.49252319,0.5795884749,0.1426480062
2022p679189,earthquake,2022-09-09T07:12:08.331Z,2022-09-09T07:15:35.419Z,170.8523712,-43.28068542,1.457242811,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,4,0.2229119986,64.73236084,0.6038884321,0.248304811
2022p679133,earthquake,2022-09-09T06:42:28.219Z,2022-09-09T07:08:56.501Z,177.1069641,-39.16996765,1.58402342,28.40444183,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,3,0.1268640608,135.7978897,0.3607159613,0.3702876508
2022p679128,earthquake,2022-09-09T06:39:37.358Z,2022-09-09T07:26:02.270Z,172.0813904,-41.81789017,1.9233824,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,6,0.2194582522,89.63127899,0.4487097678,0.3200194868
2022p679108,earthquake,2022-09-09T06:28:51.931Z,2022-09-09T07:05:21.944Z,174.8574219,-39.31777191,1.655924679,25.33175278,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,2,0.2079033852,80.62754822,0.4124121582,0.1841709673
2022p679078,earthquake,2022-09-09T06:13:00.908Z,2022-09-09T06:35:39.185Z,174.914566,-39.20698166,1.491516909,21.7198658,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,7,0.1467628479,88.32434082,0.3177252381,0.2204688144
2022p679034,earthquake,2022-09-09T05:49:27.829Z,2022-09-09T05:52:23.085Z,174.3918304,-41.7774353,2.065472271,28.29448509,MLv,,LOCSAT,confirmed,manual,iasp91,18,12,5,0.136166364,163.6024513,0.4596881549,0.3465411072
2022p678976,earthquake,2022-09-09T05:18:50.514Z,2022-09-09T05:35:52.106Z,175.9378204,-38.81201935,1.899487571,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,21,0.1403376609,64.14549255,0.2649756205,0.166998892
2022p678937,earthquake,2022-09-09T04:58:09.123Z,2022-09-09T05:39:12.795Z,175.8683624,-40.57779312,1.124687061,21.29699898,MLv,,LOCSAT,confirmed,manual,iasp91,24,13,3,0.08152735978,88.21592712,0.5749911162,0.04803461136
2022p678920,earthquake,2022-09-09T04:49:00.269Z,2022-09-09T04:57:31.200Z,174.860199,-39.33027649,2.301800749,19.6607151,MLv,,LOCSAT,confirmed,manual,iasp91,19,16,13,0.2203167379,82.59317017,0.3353153221,0.1891753677
2022p678905,earthquake,2022-09-09T04:40:41.177Z,2022-09-09T04:55:02.108Z,174.875351,-39.64328766,2.067056508,10.73675919,MLv,,LOCSAT,confirmed,manual,iasp91,39,27,14,0.1399857104,87.31312561,0.672161035,0.1936376143
2022p678652,earthquake,2022-09-09T02:25:55.278Z,2022-09-09T03:56:40.773Z,175.5826263,-40.82288361,2.224678904,18.92178917,MLv,,LOCSAT,confirmed,manual,iasp91,48,29,20,0.09030727297,87.89816284,0.3757529569,0.2135782346
2022p678648,earthquake,2022-09-09T02:23:39.998Z,2022-09-09T02:30:29.583Z,174.5565491,-41.08888245,2.275128307,44.30791473,MLv,,LOCSAT,confirmed,manual,iasp91,56,41,15,0.1729581356,83.5880146,0.4430111515,0.2245357735
2022p678628,earthquake,2022-09-09T02:13:31.119Z,2022-09-09T02:43:13.514Z,176.6752472,-39.590065,1.581367972,22.47899055,MLv,,LOCSAT,confirmed,manual,iasp91,24,14,9,0.1465561539,62.06551743,0.2726944679,0.2365688944
2022p678561,earthquake,2022-09-09T01:37:41.537Z,2022-09-09T01:43:38.908Z,176.6100922,-38.67703247,1.806502424,43.24936676,MLv,,LOCSAT,confirmed,manual,iasp91,20,14,8,0.2172434628,74.79730225,0.5320813248,0.2304952436
2022p678537,earthquake,2022-09-09T01:24:32.323Z,2022-09-09T01:29:59.677Z,169.3891296,-43.86290741,2.577696469,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,1,0.1695498824,149.1020145,0.7672940571,0
2022p678531,earthquake,2022-09-09T01:21:20.903Z,2022-09-09T01:28:04.726Z,174.7230377,-40.82738113,1.649940542,25.83502197,MLv,,LOCSAT,confirmed,manual,iasp91,21,14,5,0.1455346048,163.7440338,0.4671932221,0.3157361712
2022p678466,earthquake,2022-09-09T00:46:45.380Z,2022-09-09T00:57:32.901Z,167.0841522,-45.56476212,3.002678653,52.48112488,M,,LOCSAT,confirmed,manual,iasp91,28,21,4,0.1113167033,96.47042847,0.614613747,0
2022p678459,quarry blast,2022-09-09T00:43:05.000Z,2022-09-09T00:55:01.925Z,171.9,-41.65,2.707712762,0,MLv,,,confirmed,manual,,0,0,9,0,0,0.5380041038,0.2153747683
2022p678424,earthquake,2022-09-09T00:24:30.705Z,2022-09-09T00:30:53.012Z,177.7761383,-36.51014328,2.68660945,202.9545135,M,,LOCSAT,preliminary,manual,iasp91,11,10,6,1.243673921,316.993042,0.368197291,0
2022p678387,earthquake,2022-09-09T00:04:39.098Z,2022-09-09T00:14:18.036Z,177.8869324,-36.93588638,2.461678866,98.24884033,MLv,,LOCSAT,confirmed,manual,iasp91,17,15,4,0.7092784643,282.0809631,0.4462714409,0.2882829176
2022p678250,earthquake,2022-09-08T22:52:04.886Z,2022-09-08T22:59:04.670Z,177.8534088,-38.39382553,1.977149256,20.50569344,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,8,0.04546958581,76.86875916,0.3587474905,0.1511952907
2022p678241,earthquake,2022-09-08T22:47:04.811Z,2022-09-08T22:54:30.611Z,177.863678,-38.40652847,2.556423025,18.72411919,M,,LOCSAT,confirmed,manual,iasp91,28,21,17,0.0347336866,63.10128784,0.4994633759,0
2022p678208,earthquake,2022-09-08T22:29:43.277Z,2022-09-08T22:32:42.841Z,173.5252838,-40.18319702,2.911330441,151.5060577,M,,LOCSAT,confirmed,manual,iasp91,28,21,25,0.6878339648,134.6645451,0.4400023426,0
2022p678126,earthquake,2022-09-08T21:45:49.854Z,2022-09-08T21:48:24.210Z,174.448288,-40.8963089,2.271466762,29.07679367,M,,LOCSAT,confirmed,manual,iasp91,33,25,13,0.3396458626,84.62922144,0.4632384028,0
2022p678080,earthquake,2022-09-08T21:21:32.851Z,2022-09-08T21:23:39.164Z,175.711319,-40.61405182,1.374601195,24.827034,M,,LOCSAT,confirmed,manual,iasp91,24,14,6,0.03545599431,123.3279724,0.4536836399,0
2022p678037,earthquake,2022-09-08T20:57:34.346Z,2022-09-08T21:10:27.415Z,-178.192337,-34.12600708,4.392198607,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,15,11,4.454410553,312.3491974,0.71138042,0.08757309976
2022p678034,earthquake,2022-09-08T20:56:54.829Z,2022-09-08T21:01:21.288Z,176.0888367,-40.93149185,1.701134636,19.11560822,M,,LOCSAT,confirmed,manual,iasp91,25,14,6,0.08815496415,144.7572479,0.3323457651,0
2022p678029,earthquake,2022-09-08T20:54:05.106Z,2022-09-08T20:58:23.912Z,176.5849457,-37.45370102,2.292955374,183.8169556,M,,LOCSAT,confirmed,manual,iasp91,24,19,3,0.9055635333,263.8097916,0.4293687247,0
2022p677998,earthquake,2022-09-08T20:37:57.872Z,2022-09-08T20:41:24.330Z,175.5042877,-40.9641571,0.8895912565,22.06861496,M,,LOCSAT,confirmed,manual,iasp91,18,11,4,0.06726079434,105.5494547,0.4484921086,0
2022p677977,earthquake,2022-09-08T20:26:14.305Z,2022-09-08T20:30:39.181Z,178.0439301,-38.5128212,1.651591498,23.08403397,M,,LOCSAT,confirmed,manual,iasp91,19,12,6,0.131575495,143.0720139,0.3282544491,0
2022p677896,earthquake,2022-09-08T19:43:13.887Z,2022-09-08T19:49:19.868Z,176.7878723,-38.62340164,1.788331163,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,6,0.146727711,54.48300171,0.4337191539,0.1713749168
2022p677862,earthquake,2022-09-08T19:25:13.067Z,2022-09-08T19:32:09.789Z,176.9597473,-37.90396881,2.439322912,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,19,18,0.04963553324,86.56350422,0.5562380812,0.1283625908
2022p677760,earthquake,2022-09-08T18:30:47.317Z,2022-09-08T18:39:43.941Z,169.4444122,-44.4238472,2.2833961,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,15,3,0.2458166331,53.53809357,0.6180812144,0.4003538195
2022p677708,earthquake,2022-09-08T18:03:55.582Z,2022-09-08T18:13:12.458Z,175.6467786,-38.88217707,1.956007314,211.25,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.2827290943,157.5257994,2.465433166,0
2022p677706,earthquake,2022-09-08T18:01:42.308Z,2022-09-08T18:16:14.120Z,174.3062134,-39.71835709,2.205352857,163.0202332,M,,LOCSAT,confirmed,manual,iasp91,33,28,18,0.5250742435,160.39814,0.6822620596,0
2022p677675,earthquake,2022-09-08T17:45:35.557Z,2022-09-08T17:48:19.599Z,177.1229401,-39.73747253,1.656166398,22.82776833,M,,LOCSAT,confirmed,manual,iasp91,22,12,5,0.08654183894,226.1013947,0.3569072993,0
2022p677637,earthquake,2022-09-08T17:25:29.108Z,2022-09-08T17:29:02.036Z,178.0147552,-38.0365181,1.195383858,40.89503098,M,,LOCSAT,confirmed,manual,iasp91,19,12,4,0.1425563693,60.8624115,0.5156132079,0
2022p677622,earthquake,2022-09-08T17:17:28.450Z,2022-09-08T17:29:48.645Z,175.0506134,-40.30282974,1.458960357,16.20566177,M,,LOCSAT,confirmed,manual,iasp91,21,13,3,0.2245057374,151.8057671,0.5467390508,0
2022p677571,earthquake,2022-09-08T16:50:09.159Z,2022-09-08T17:33:53.111Z,175.3863525,-39.27791595,0.8421641548,9.24501133,M,,LOCSAT,confirmed,manual,iasp91,15,10,7,0.033038605,121.0644217,0.2807225226,0
2022p677559,earthquake,2022-09-08T16:43:53.344Z,2022-09-08T16:56:05.780Z,179.8508453,-35.92797852,3.295847365,145.6472778,M,,LOCSAT,confirmed,manual,iasp91,19,16,9,2.049088001,309.2173157,0.352575972,0
2022p677531,earthquake,2022-09-08T16:28:52.109Z,2022-09-08T16:33:00.945Z,175.8809204,-40.58189011,1.007776956,18.3343277,M,,LOCSAT,confirmed,manual,iasp91,17,12,4,0.07380601019,84.51895142,0.3540567203,0
2022p677511,earthquake,2022-09-08T16:17:57.759Z,2022-09-08T16:55:07.699Z,177.6625061,-36.75702667,2.366359859,148.4673157,M,,LOCSAT,confirmed,manual,iasp91,25,15,9,1.001853943,308.5636902,0.3577882453,0
2022p677495,earthquake,2022-09-08T16:10:02.228Z,2022-09-08T16:13:14.441Z,175.6904144,-39.123703,0.5224209387,8.963392258,M,,LOCSAT,preliminary,manual,iasp91,7,7,2,0.01334921829,79.24316406,0.6546598055,0
2022p677476,earthquake,2022-09-08T15:59:43.242Z,2022-09-08T16:09:36.915Z,179.7601318,-35.93033218,3.451168347,134.437149,M,,LOCSAT,confirmed,manual,iasp91,35,27,20,2.003911018,287.8090668,0.3901152352,0
2022p677421,earthquake,2022-09-08T15:30:11.445Z,2022-09-08T15:47:48.482Z,176.0749207,-39.16235352,1.316304815,43.24473572,M,,LOCSAT,confirmed,manual,iasp91,21,14,9,0.2845334411,117.7247963,0.3635323383,0
2022p677241,earthquake,2022-09-08T13:54:14.611Z,2022-09-08T14:04:02.222Z,173.2226257,-41.79275513,2.238985288,60.96717453,M,,LOCSAT,confirmed,manual,iasp91,23,13,6,0.2393310517,85.40698242,0.3403795724,0
