ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12787268,JF348736,08/07/2022 06:00:00 PM,006XX S LA SALLE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,0123,001,4,32,03,1175343,1897535,2022,09/26/2022 04:46:54 PM,41.874215036,-87.631683611,"(41.874215036, -87.631683611)"
12786518,JF347093,08/06/2022 08:13:00 PM,022XX W TAYLOR ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,1225,012,28,28,03,1161423,1895533,2022,09/26/2022 04:46:54 PM,41.869022242,-87.682847061,"(41.869022242, -87.682847061)"
12782498,JF343225,08/03/2022 09:15:00 AM,004XX E BOWEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0214,002,3,38,05,1179822,1877577,2022,09/26/2022 04:46:54 PM,41.819347317,-87.615851173,"(41.819347317, -87.615851173)"
12786429,JF347452,08/07/2022 07:15:00 AM,034XX W CONGRESS PKWY,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1133,011,28,27,03,1153530,1897481,2022,09/26/2022 04:46:54 PM,41.874528236,-87.711772544,"(41.874528236, -87.711772544)"
12786956,JF348178,08/07/2022 05:00:00 PM,101XX S STATE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0511,005,9,49,05,1178049,1837531,2022,09/26/2022 04:46:54 PM,41.709497132,-87.623567354,"(41.709497132, -87.623567354)"
12782187,JF342680,08/03/2022 12:15:00 PM,039XX W 60TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,true,false,0822,008,23,65,05,1151232,1864527,2022,09/26/2022 04:46:54 PM,41.784143434,-87.721072161,"(41.784143434, -87.721072161)"
12784425,JF345008,08/04/2022 05:00:00 PM,018XX W CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,1212,012,1,24,05,1164041,1905376,2022,09/26/2022 04:46:54 PM,41.895977401,-87.672957684,"(41.895977401, -87.672957684)"
12785080,JF346114,08/06/2022 02:23:00 AM,005XX W BELMONT AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,1925,019,44,6,03,1172108,1921508,2022,09/26/2022 04:46:54 PM,41.94007018,-87.642852441,"(41.94007018, -87.642852441)"
12780864,JF341071,08/02/2022 01:10:00 AM,055XX S SAWYER AVE,0610,BURGLARY,FORCIBLE ENTRY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,0822,008,14,63,05,1155656,1867768,2022,09/26/2022 04:46:54 PM,41.792949616,-87.704765045,"(41.792949616, -87.704765045)"
12785297,JF346326,08/06/2022 08:15:00 AM,039XX S DR MARTIN LUTHER KING JR DR,0330,ROBBERY,AGGRAVATED,ALLEY,false,false,0213,002,3,38,03,1179499,1879101,2022,09/26/2022 04:46:54 PM,41.823536688,-87.616989442,"(41.823536688, -87.616989442)"
12786259,JF347498,08/06/2022 07:00:00 PM,052XX N AUSTIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1622,016,45,11,05,1135209,1934553,2022,09/26/2022 04:46:54 PM,41.976602438,-87.778158929,"(41.976602438, -87.778158929)"
12783952,JF344728,08/05/2022 02:54:00 AM,097XX S THROOP ST,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,2213,022,21,73,03,1169368,1840345,2022,09/26/2022 04:46:54 PM,41.717411138,-87.655277144,"(41.717411138, -87.655277144)"
12782731,JF343326,08/01/2022 06:00:00 PM,077XX S YATES BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0421,004,7,43,05,1193543,1854043,2022,09/26/2022 04:46:54 PM,41.754443092,-87.566288239,"(41.754443092, -87.566288239)"
12786436,JF347716,08/07/2022 01:00:00 AM,023XX W GRANVILLE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,2413,024,50,2,03,1159659,1941108,2022,09/26/2022 04:46:54 PM,41.994119598,-87.688063896,"(41.994119598, -87.688063896)"
12785049,JF346122,08/06/2022 02:03:00 AM,071XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,true,0323,003,5,69,03,1182792,1858000,2022,09/26/2022 04:46:54 PM,41.765557778,-87.605564121,"(41.765557778, -87.605564121)"
12785253,JF346288,08/06/2022 03:27:00 AM,002XX W HUBBARD ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1831,018,42,8,05,1174517,1903272,2022,09/26/2022 04:46:54 PM,41.889976199,-87.634544765,"(41.889976199, -87.634544765)"
12783661,JF344332,08/04/2022 04:40:00 PM,056XX S FAIRFIELD AVE,031B,ROBBERY,ARMED - OTHER FIREARM,STREET,false,false,0824,008,15,63,03,1159001,1867202,2022,09/26/2022 04:46:54 PM,41.791328666,-87.692514694,"(41.791328666, -87.692514694)"
12783483,JF344182,08/03/2022 12:00:00 AM,037XX N PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,1922,019,47,6,05,1164328,1924788,2022,09/26/2022 04:46:54 PM,41.949239067,-87.671353212,"(41.949239067, -87.671353212)"
12781126,JF340684,08/01/2022 03:10:00 PM,021XX S UNION AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1235,012,25,31,03,1171847,1889865,2022,09/26/2022 04:46:54 PM,41.853245685,-87.644745089,"(41.853245685, -87.644745089)"
12780158,JF340396,08/01/2022 07:50:00 AM,036XX W GRENSHAW ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1133,011,24,29,05,1152270,1894797,2022,09/26/2022 04:46:54 PM,41.867187988,-87.716469559,"(41.867187988, -87.716469559)"
12787010,JF348372,08/07/2022 10:15:00 PM,102XX S EWING AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,0432,004,10,52,03,1202155,1837639,2022,09/26/2022 04:46:54 PM,41.709214336,-87.535286099,"(41.709214336, -87.535286099)"
12785355,JF346295,08/05/2022 07:45:00 AM,085XX S LOOMIS BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0613,006,21,71,05,1168486,1848155,2022,09/26/2022 04:46:54 PM,41.738861949,-87.658283218,"(41.738861949, -87.658283218)"
12785517,JF346493,08/06/2022 04:30:00 AM,103XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,2232,022,34,73,05,1172807,1836199,2022,09/26/2022 04:46:54 PM,41.705958892,-87.642803315,"(41.705958892, -87.642803315)"
12787222,JF348600,08/07/2022 12:00:00 AM,041XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0924,009,12,61,05,1166366,1877352,2022,09/26/2022 04:46:54 PM,41.819027613,-87.665219378,"(41.819027613, -87.665219378)"
12785899,JF346936,08/05/2022 04:13:00 PM,003XX W 31ST ST,0620,BURGLARY,UNLAWFUL ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0915,009,11,34,05,1174325,1884395,2022,09/26/2022 04:46:54 PM,41.838180686,-87.635813121,"(41.838180686, -87.635813121)"
12785123,JF346120,08/05/2022 04:00:00 PM,077XX S MORGAN ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0612,006,17,71,05,1170985,1853507,2022,09/26/2022 04:46:54 PM,41.753494398,-87.648971425,"(41.753494398, -87.648971425)"
12779436,JF339479,08/01/2022 02:46:00 AM,044XX W WEST END AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,1113,011,28,26,03,1146850,1900608,2022,09/26/2022 04:46:54 PM,41.883239213,-87.73621892,"(41.883239213, -87.73621892)"
12787100,JF347368,08/07/2022 03:00:00 AM,059XX N RIDGE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,2012,020,40,77,05,1164334,1939699,2022,09/26/2022 04:46:54 PM,41.990155309,-87.670907365,"(41.990155309, -87.670907365)"
12782841,JF343454,08/04/2022 12:36:00 AM,016XX N NEW ENGLAND AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,2513,025,29,25,03,1130178,1910076,2022,09/26/2022 04:46:54 PM,41.909522713,-87.797223361,"(41.909522713, -87.797223361)"
12782772,JF343369,08/03/2022 04:39:00 PM,022XX W CAMPBELL PARK DR,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,1225,012,28,28,03,1161667,1896845,2022,09/26/2022 04:46:54 PM,41.872617414,-87.681914723,"(41.872617414, -87.681914723)"
12784436,JF345381,08/05/2022 02:00:00 PM,085XX S DANTE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0412,004,8,45,05,1187360,1848562,2022,09/26/2022 04:46:54 PM,41.739551731,-87.589120382,"(41.739551731, -87.589120382)"
12780464,JF340776,08/01/2022 11:00:00 PM,013XX S CENTRAL PARK AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,1011,010,24,29,03,1152579,1893773,2022,09/26/2022 04:46:54 PM,41.864371917,-87.71536223,"(41.864371917, -87.71536223)"
12781415,JF341839,08/02/2022 05:00:00 PM,076XX S KINGSTON AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,false,true,0421,004,7,43,03,1194518,1854871,2022,09/26/2022 04:46:54 PM,41.756691279,-87.562688058,"(41.756691279, -87.562688058)"
12787671,JF349287,08/06/2022 09:30:00 PM,019XX E 73RD PL,0320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,false,false,0333,003,7,43,03,1190586,1856623,2022,09/26/2022 04:46:54 PM,41.761594665,-87.577041413,"(41.761594665, -87.577041413)"
12782773,JF343053,08/03/2022 04:39:00 PM,022XX W CAMPBELL PARK DR,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,1225,012,28,28,03,1161667,1896845,2022,09/26/2022 04:46:54 PM,41.872617414,-87.681914723,"(41.872617414, -87.681914723)"
12780977,JF341047,08/02/2022 08:00:00 AM,022XX W 37TH ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,false,false,0912,009,12,59,03,1161802,1880101,2022,09/26/2022 04:46:54 PM,41.826667348,-87.68188543,"(41.826667348, -87.68188543)"
12779834,JF339979,08/01/2022 12:36:00 AM,037XX N KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1733,017,33,16,05,1154391,1924627,2022,09/26/2022 04:46:54 PM,41.949002069,-87.707884518,"(41.949002069, -87.707884518)"
12784148,JF344833,08/05/2022 03:34:00 AM,120XX S EGGLESTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0523,005,34,53,05,1175463,1825137,2022,09/26/2022 04:46:54 PM,41.675544234,-87.6334064,"(41.675544234, -87.6334064)"
12783336,JF343947,08/04/2022 11:34:00 AM,006XX E 90TH PL,0650,BURGLARY,HOME INVASION,RESIDENCE,false,true,0633,006,8,44,05,1182116,1845111,2022,09/26/2022 04:46:54 PM,41.730204625,-87.608439852,"(41.730204625, -87.608439852)"
12787109,JF348482,08/08/2022 03:03:00 AM,088XX S CONSTANCE AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,false,false,0412,004,8,48,03,1190054,1846793,2022,09/26/2022 04:46:54 PM,41.73463307,-87.579306932,"(41.73463307, -87.579306932)"
12781280,JF341828,08/01/2022 05:30:00 PM,026XX N LECLAIRE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2521,025,31,19,05,1141931,1917267,2022,09/26/2022 04:46:54 PM,41.929045887,-87.75386877,"(41.929045887, -87.75386877)"
12783564,JF344277,08/04/2022 04:00:00 PM,063XX S ELIZABETH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,true,0724,007,16,67,05,1169078,1862695,2022,09/26/2022 04:46:54 PM,41.778748862,-87.655694617,"(41.778748862, -87.655694617)"
12787137,JF348503,08/08/2022 04:54:00 AM,039XX W JACKSON BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,false,false,1122,011,28,26,03,1150250,1898399,2022,09/26/2022 04:46:54 PM,41.877111878,-87.723791419,"(41.877111878, -87.723791419)"
12785814,JF346985,08/01/2022 06:00:00 AM,026XX N FAIRFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1411,014,32,22,05,1157581,1917542,2022,09/26/2022 04:46:54 PM,41.929495874,-87.696352091,"(41.929495874, -87.696352091)"
12786714,JF348062,08/07/2022 04:55:00 PM,032XX N HARLEM AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,STREET,false,false,1632,016,29,17,03,1127513,1920702,2022,09/26/2022 04:46:54 PM,41.938727115,-87.806773926,"(41.938727115, -87.806773926)"
12781573,JF341999,08/02/2022 07:50:00 PM,027XX W ARTHUR AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,2412,024,50,2,03,1156717,1943011,2022,09/26/2022 04:46:54 PM,41.99940183,-87.698833986,"(41.99940183, -87.698833986)"
12782831,JF343466,08/04/2022 12:40:00 AM,015XX W CORNELIA AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1922,019,44,6,03,1165278,1923316,2022,09/26/2022 04:46:54 PM,41.945179641,-87.667903176,"(41.945179641, -87.667903176)"
12786421,JF347643,08/07/2022 11:15:00 AM,080XX S DREXEL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0631,006,8,44,05,1183629,1851915,2022,09/26/2022 04:46:54 PM,41.748840448,-87.602685705,"(41.748840448, -87.602685705)"
12783759,JF344462,08/04/2022 05:46:00 AM,084XX S RHODES AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0632,006,6,44,05,1181271,1849085,2022,09/26/2022 04:46:54 PM,41.741129232,-87.611413208,"(41.741129232, -87.611413208)"
12787231,JF348696,08/05/2022 09:30:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0312,003,20,69,05,1180029,1862350,2022,09/26/2022 04:46:54 PM,41.777558327,-87.615558249,"(41.777558327, -87.615558249)"
12779771,JF339929,08/01/2022 08:45:00 AM,109XX S STATE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0513,005,9,49,05,1178194,1832459,2022,09/26/2022 04:46:54 PM,41.695575575,-87.62318951,"(41.695575575, -87.62318951)"
12780911,JF341157,08/02/2022 09:49:00 AM,063XX S CAMPBELL AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,true,0825,008,16,66,05,1160795,1862503,2022,09/26/2022 04:46:54 PM,41.778397088,-87.686066138,"(41.778397088, -87.686066138)"
12784543,JF345537,08/05/2022 02:30:00 PM,077XX S EMERALD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0621,006,17,71,05,1172640,1853629,2022,09/26/2022 04:46:54 PM,41.753792896,-87.642902878,"(41.753792896, -87.642902878)"
12784011,JF344348,08/02/2022 12:00:00 AM,002XX S CANAL ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,0121,001,42,28,03,1173177,1899236,2022,09/26/2022 04:46:54 PM,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
12779427,JF339505,08/01/2022 03:44:00 AM,045XX S CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0814,008,22,56,05,1145123,1874082,2022,09/26/2022 04:46:54 PM,41.810481067,-87.743229946,"(41.810481067, -87.743229946)"
12786490,JF347810,08/06/2022 11:30:00 PM,041XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1114,011,28,26,05,1148744,1900170,2022,09/26/2022 04:46:54 PM,41.882000919,-87.729275294,"(41.882000919, -87.729275294)"
12780919,JF341388,08/01/2022 02:00:00 AM,033XX N HALSTED ST,0320,ROBBERY,STRONG ARM - NO WEAPON,OTHER (SPECIFY),false,false,1925,019,44,6,03,1170327,1922606,2022,09/26/2022 04:46:54 PM,41.943122315,-87.649365938,"(41.943122315, -87.649365938)"
12787777,JF349236,08/08/2022 02:55:00 PM,008XX N DRAKE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1121,011,27,23,05,1152564,1905320,2022,09/26/2022 04:46:54 PM,41.896058403,-87.715111949,"(41.896058403, -87.715111949)"
12783644,JF344251,08/04/2022 04:27:00 PM,008XX E 81ST ST,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,true,false,0631,006,8,44,03,1183452,1851478,2022,09/26/2022 04:46:54 PM,41.747645397,-87.603347877,"(41.747645397, -87.603347877)"
12782711,JF343280,08/03/2022 08:00:00 PM,028XX N AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2523,025,30,21,05,1150236,1918671,2022,09/26/2022 04:46:54 PM,41.93274051,-87.723313507,"(41.93274051, -87.723313507)"
12782849,JF343402,08/03/2022 10:15:00 PM,011XX S STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,0123,001,4,32,03,1176517,1895334,2022,09/26/2022 04:46:54 PM,41.868148941,-87.627439721,"(41.868148941, -87.627439721)"
12781670,JF342144,08/02/2022 09:45:00 PM,007XX S LEAVITT ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1225,012,28,28,03,1161828,1897006,2022,09/26/2022 04:46:54 PM,41.873055858,-87.68131913,"(41.873055858, -87.68131913)"
12782168,JF342512,08/02/2022 11:02:00 PM,001XX N STATE ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,0111,001,42,32,05,1176352,1900927,2022,09/26/2022 04:46:54 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12785409,JF346196,08/06/2022 04:53:00 AM,071XX S ASHLAND AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESTAURANT,false,false,0734,007,17,67,03,1166917,1857445,2022,09/26/2022 04:46:54 PM,41.764388636,-87.663766853,"(41.764388636, -87.663766853)"
12782388,JF342797,08/03/2022 01:40:00 PM,029XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0914,009,11,34,05,1175433,1885163,2022,09/26/2022 04:46:54 PM,41.840263376,-87.631724355,"(41.840263376, -87.631724355)"
12784951,JF345852,08/05/2022 08:23:00 PM,001XX W DIVISION ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,GROCERY FOOD STORE,true,false,1821,018,2,8,03,1175207,1908349,2022,09/26/2022 04:46:54 PM,41.903892302,-87.631858359,"(41.903892302, -87.631858359)"
12784710,JF345549,08/05/2022 04:30:00 PM,119XX S HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,0524,005,34,53,03,1173139,1825780,2022,09/26/2022 04:46:54 PM,41.67736022,-87.641893815,"(41.67736022, -87.641893815)"
12781743,JF342149,08/02/2022 08:42:00 PM,030XX N DAVLIN CT,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,true,2523,025,30,21,05,1149540,1919797,2022,09/26/2022 04:46:54 PM,41.935843911,-87.725841936,"(41.935843911, -87.725841936)"
12782387,JF343001,08/03/2022 02:40:00 PM,039XX W MADISON ST,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,false,false,1122,011,28,26,03,1150223,1899725,2022,09/26/2022 04:46:54 PM,41.880751096,-87.723855981,"(41.880751096, -87.723855981)"
12782990,JF343559,08/04/2022 04:00:00 AM,013XX N CLEVELAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1821,018,2,8,05,1172740,1909432,2022,09/26/2022 04:46:54 PM,41.906919111,-87.640888056,"(41.906919111, -87.640888056)"
12788122,JF349702,08/08/2022 11:42:00 PM,007XX E 103RD ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,false,false,0512,005,9,50,03,1182951,1836828,2022,09/26/2022 04:46:54 PM,41.707455731,-87.605637491,"(41.707455731, -87.605637491)"
12784983,JF345965,08/05/2022 09:30:00 PM,115XX S SANGAMON ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0524,005,34,53,05,1171850,1828047,2022,09/26/2022 04:46:54 PM,41.683609529,-87.646545805,"(41.683609529, -87.646545805)"
12783153,JF344757,08/05/2022 04:00:00 AM,081XX S HERMITAGE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,false,false,0614,006,21,71,03,1166096,1850713,2022,09/26/2022 04:46:54 PM,41.745932585,-87.666967152,"(41.745932585, -87.666967152)"
12783857,JF344620,08/04/2022 11:23:00 PM,054XX W FERDINAND ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1523,015,37,25,03,1139878,1902619,2022,09/26/2022 04:46:54 PM,41.888887915,-87.761771686,"(41.888887915, -87.761771686)"
12782682,JF343075,08/03/2022 12:00:00 PM,062XX N WAYNE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,2433,024,48,77,05,1166164,1941603,2022,09/26/2022 04:46:54 PM,41.995340891,-87.664121556,"(41.995340891, -87.664121556)"
12787106,JF348457,08/08/2022 02:00:00 AM,015XX N HAMLIN AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,2535,025,26,23,03,1150754,1910065,2022,09/26/2022 04:46:54 PM,41.909114747,-87.721635488,"(41.909114747, -87.721635488)"
12783955,JF344721,08/05/2022 02:15:00 AM,030XX W 47TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0922,009,15,58,05,1156972,1873331,2022,09/26/2022 04:46:54 PM,41.808188738,-87.699789032,"(41.808188738, -87.699789032)"
12782840,JF343377,08/03/2022 10:00:00 PM,004XX S DAMEN AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,1225,012,27,28,03,1163135,1897829,2022,09/26/2022 04:46:54 PM,41.875286899,-87.67649739,"(41.875286899, -87.67649739)"
12782410,JF343076,08/03/2022 07:00:00 AM,004XX E 87TH ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,STREET,false,false,0632,006,9,44,03,1180546,1847395,2022,09/26/2022 04:46:54 PM,41.736508334,-87.614121283,"(41.736508334, -87.614121283)"
12786184,JF347214,08/06/2022 11:46:00 PM,008XX N MILWAUKEE AVE,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,false,false,1213,012,27,24,03,1168439,1905831,2022,09/26/2022 04:46:54 PM,41.897131925,-87.656791646,"(41.897131925, -87.656791646)"
12786666,JF348030,08/06/2022 05:00:00 PM,014XX W FARGO AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,2422,024,49,1,03,1165379,1949542,2022,09/26/2022 04:46:54 PM,42.017142459,-87.666781798,"(42.017142459, -87.666781798)"
12783884,JF344663,08/04/2022 09:45:00 AM,020XX S STATE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0131,001,3,33,05,1176640,1890530,2022,09/26/2022 04:46:54 PM,41.854963672,-87.627133239,"(41.854963672, -87.627133239)"
12786925,JF348037,08/07/2022 04:00:00 PM,079XX S VERNON AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,0624,006,6,44,03,1180618,1852561,2022,09/26/2022 04:46:54 PM,41.750682777,-87.613699222,"(41.750682777, -87.613699222)"
12780349,JF340183,08/01/2022 12:00:00 AM,013XX S CANAL ST,031A,ROBBERY,ARMED - HANDGUN,GROCERY FOOD STORE,false,false,0124,001,11,28,03,1173336,1893976,2022,09/26/2022 04:46:54 PM,41.864493678,-87.639158,"(41.864493678, -87.639158)"
12786804,JF347857,08/06/2022 02:00:00 AM,011XX S STATE ST,0330,ROBBERY,AGGRAVATED,CTA TRAIN,false,false,0123,001,4,32,03,1176517,1895340,2022,09/26/2022 04:46:54 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
12781283,JF341784,08/02/2022 04:00:00 PM,055XX W BELMONT AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,2514,025,31,19,03,1139055,1920730,2022,09/26/2022 04:46:54 PM,41.938601571,-87.764352869,"(41.938601571, -87.764352869)"
12782503,JF343067,08/03/2022 05:15:00 PM,006XX N ADA ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1215,012,1,24,03,1167354,1904240,2022,09/26/2022 04:46:54 PM,41.892789519,-87.660822479,"(41.892789519, -87.660822479)"
12782728,JF343281,08/03/2022 07:20:00 PM,024XX E 77TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0421,004,7,43,05,1193725,1854382,2022,09/26/2022 04:46:54 PM,41.755368881,-87.565610193,"(41.755368881, -87.565610193)"
12781726,JF342076,08/02/2022 06:30:00 PM,020XX W POTOMAC AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1424,014,1,24,05,1162644,1908650,2022,09/26/2022 04:46:54 PM,41.904990898,-87.67799671,"(41.904990898, -87.67799671)"
12787476,JF349033,08/06/2022 07:00:00 PM,022XX W LYNDALE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,1432,014,32,22,05,1161102,1915080,2022,09/26/2022 04:46:54 PM,41.922667473,-87.683481985,"(41.922667473, -87.683481985)"
12785155,JF345219,08/05/2022 09:45:00 AM,033XX W 66TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0831,008,23,66,05,1155336,1860335,2022,09/26/2022 04:46:54 PM,41.77255878,-87.706137269,"(41.77255878, -87.706137269)"
12782278,JF342735,08/03/2022 12:00:00 AM,076XX S LOWE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0621,006,6,71,05,1173289,1854275,2022,09/26/2022 04:46:54 PM,41.755551284,-87.640505461,"(41.755551284, -87.640505461)"
12782903,JF343396,08/03/2022 07:20:00 PM,029XX W WALNUT ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1222,012,27,27,03,1156848,1901494,2022,09/26/2022 04:46:54 PM,41.88547372,-87.699481436,"(41.88547372, -87.699481436)"
12785809,JF346841,08/06/2022 03:45:00 PM,016XX S KEDZIE AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA BUS,false,false,1022,010,24,29,03,1155294,1891774,2022,09/26/2022 04:46:54 PM,41.858832381,-87.705449136,"(41.858832381, -87.705449136)"
